firstName,lastName,schoolId,clubId,sport,campaign,imageUrl1,videoUrl1,thumbnailUrl1,instagramPermalink1,mediaType1,imageUrl2,videoUrl2,thumbnailUrl2,instagramPermalink2,mediaType2,imageUrl3,videoUrl3,thumbnailUrl3,instagramPermalink3,mediaType3
Mariana,Valdez,6494c8dce689be73b73cc046,64de48b9f2934e6039be9fc4,Stunt,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767923562487-q5sq8nut16.jpg,,,https://www.instagram.com/stories/marianakvaldez/3805938234183234933,ig_story,,,,,,,,,,
Kayla,Alexandre,6494c8d9e689be73b73cc029,64de48b2f2934e6039be9e16,Softball,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1767629746547-e5mb1u9huxr.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1767629746547-2d9fxa9v364.jpg,https://www.instagram.com/reel/DTG7uaTD0ex/,ig_reel,,,,,,,,,,
Michael,Fayiah,6494c8c9e689be73b73cbf94,64de4956f2934e6039bee4c0,Men's Soccer,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767923692577-a9iuc7kluvv.jpg,,,https://www.instagram.com/stories/_tuffmichael/3805939628335965500,ig_story,,,,,,,,,,
Austin,P,6494c94ee689be73b73cc459,64b5dfce6d3f32f63f0727dd,Men's Cross Country,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767670421738-1lo02gtljs.jpg,,,https://www.instagram.com/stories/austin.popplewell/3803815086591339928,ig_story,,,,,,,,,,
Aaron,Staats,6494c969e689be73b73cc549,6488e1a5f4e4c09d5efc1c90,Men's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767661352399-88jvudjhuwr.jpg,,,https://www.instagram.com/stories/staats2fast/3803739109978910911,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767716352846-ukmm8kqmvw.jpg,,,https://www.instagram.com/stories/staats2fast/3804186910089121377,ig_story,,,,,
Saylor,Wharff,6494c916e689be73b73cc256,64de4a6af2934e6039bf6001,Women's Golf,Complete Partnership,,,,,,,,,,,,,,,
Jacob,English,6494c951e689be73b73cc46e,64c83deb283d8c4c69141422,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767902515896-voqr468qa4.jpg,,,https://www.instagram.com/stories/jacob.english077/3805763846733411025,ig_story,,,,,,,,,,
Autumn,Perry,6494c90ee689be73b73cc20e,64de49def2934e6039bf1faa,Women's Volleyball,IG Story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767737062240-pytnxm5mr.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767737062240-zx3yl43c9z.jpg,https://www.instagram.com/stories/autumn.perry.15/3804374084235551619,ig_story,,,,,,,,,,
Lawrence,Nalls III,6494c909e689be73b73cc1e4,6493503c857922cbbffa6a94,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767762010863-jztqcdf7nsr.jpg,,,https://www.instagram.com/stories/nallskii/3804582983475420669,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767807030740-ss7qt2e5q8.jpg,,,https://www.instagram.com/stories/nallskii/3804963193274379390,ig_story,,,,,
Javion,Lane,6494c8c4e689be73b73cbf63,64de4950f2934e6039bee210,Men's Cross Country,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767831831640-d28yf1rxg7u.jpg,,,https://www.instagram.com/stories/iamjavionlane/3805168911445335847,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767895355583-vqpali9suwo.jpg,,,https://www.instagram.com/stories/iamjavionlane/3805695202108104241,ig_story,,,,,
Chase,Hight,6494c918e689be73b73cc269,64de4addf2934e6039bf8f50,Men's Track and Field,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766805665583-j8sq2aobx8b.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766805665585-dx81vsi349q.jpg,https://www.instagram.com/reel/DSvmLBqDgF9/,ig_reel,,,,,,,,,,
Malorie,Byrne,6494c8c2e689be73b73cbf51,64de48d4f2934e6039bead30,Women's Basketball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767625944168-tkgil3ckf6r.jpg,,,https://www.instagram.com/stories/malorie.byrne_/3803426167689413096,ig_story,,,,,,,,,,
Octavio,Singh,6494c8cae689be73b73cbf99,64de48f7f2934e6039bebd46,Men's Wrestling,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767836999642-29izqffbb43.jpg,,,https://www.instagram.com/stories/octavio_ocho/3805212451835493412,ig_story,,,,,,,,,,
Ella,Whitaker,6494c913e689be73b73cc23f,64de49c1f2934e6039bf13bd,Women's Basketball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767824063494-ic0fw6c8c9g.jpg,,,https://www.instagram.com/stories/ellawhitaker9/3805103905093880592,ig_story,,,,,,,,,,
Emily,Jones,6494c95ae689be73b73cc4c2,64de4b43f2934e6039bfbb42,Softball,IG Story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767657076336-0u949aa2e55c.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767657076337-jixvybr644.jpg,https://www.instagram.com/stories/emily._.jones10/3803680792946220092,ig_story,,,,,,,,,,
Olivia,Reeves,6494c92fe689be73b73cc33e,64de4a89f2934e6039bf6c53,Dance,IG Story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767803120585-qmhsrwfjvar.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767803120586-0kjdsa5za9d.jpg,https://www.instagram.com/stories/i_livss/3804928046189875833,ig_story,,,,,,,,,,
Nevaeh,Campbell,6494c92ee689be73b73cc333,648c82782aa86ad02402bc82,Women's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767723454361-z3buq3ik2d8.jpg,,,https://www.instagram.com/stories/nevaehjala.1/3804256655047723277,ig_story,,,,,,,,,,
Dontarris,Wesby,6494c8c5e689be73b73cbf6a,64de48f7f2934e6039bebadf,Men's Wrestling,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767893143271-jtsvg9qhxur.jpg,,,https://www.instagram.com/stories/don.tarris/3805683222755430568,ig_story,,,,,,,,,,
Anthony,Guglielmo,6494c8dae689be73b73cc032,64de4910f2934e6039bec71e,Men's Lacrosse,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767665105757-lkwkxdcvjer.jpg,,,https://www.instagram.com/stories/lacrosseplug_/3803770158967709432,ig_story,,,,,,,,,,
Jared,Hodgson,6494c90ce689be73b73cc200,64a99b4ebc06d4ebe36bd697,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767726867440-0dhtsc5grwt.jpg,,,https://www.instagram.com/stories/jared_hodgson44/3804288609731039293,ig_story,,,,,,,,,,
Elizabeth,Garza,6494c961e689be73b73cc4fe,64de4b89f2934e6039bfd806,Dance,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766783348178-shbt1w5xny.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766783348179-dl3t8p4cs49.jpg,https://www.instagram.com/reel/DSmDIRmjjqN/,ig_reel,,,,,,,,,,
Gustavo,Bravo,6494c8b9e689be73b73cbefc,645abe63e48bc2d0240ee9ee,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767810133022-dy8tjzcwqkg.jpg,,,https://www.instagram.com/stories/gustavo.a.bravo/3804987055433388121,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767827533350-8z2794ftnwm.jpg,,,https://www.instagram.com/stories/gustavo.a.bravo/3805132572062719207,ig_story,,,,,
Jaiden,Block,6494c930e689be73b73cc346,64de4a89f2934e6039bf6b3e,Men's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767810652234-10fcpkkw7anp.jpg,,,https://www.instagram.com/stories/ja1bl0ck/3804991418549610258,ig_story,,,,,,,,,,
Deacon,Toliver,64ca91bd0295e9997833394e,64de4bfbf2934e6039c002d7,Men's Basketball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767676393901-avpsbk2y8lm.jpg,,,https://www.instagram.com/stories/lmaodeek/3803865107131653212,ig_story,,,,,,,,,,
Caterrin,Cox,6494c93be689be73b73cc3ab,6491d7f2aa9b47ac5c9680e7,Men's Track and Field,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766078815031-3wv49gzc21h.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766078815033-yhn8qzbl9m.jpg,https://www.instagram.com/reel/DSWS7xHEW5A/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766078815546-p5rzbiczyvm.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766078815548-bg896yzvwhb.jpg,https://www.instagram.com/stories/tt.hurdlez/3790461998497603688,ig_story,,,,,
Xavier,Marshall,64dbac034c76cde499ceff42,64de4c77f2934e6039c031d6,Football,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766168216589-xrrgqyekfzc.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766168216591-tt6wjmf41am.jpg,https://www.instagram.com/stories/zahirmarshal/3790521655643598564,ig_story,,,,,,,,,,
Maddie,Simmerman,6494c94ce689be73b73cc442,64de4b93f2934e6039bfdd41,Softball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767708643412-9gw15pehjws.jpg,,,https://www.instagram.com/stories/maddiesimmerman/3804135043158121206,ig_story,,,,,,,,,,
Arthur,Chavez,6494c8bce689be73b73cbf1b,645e602ebd557efb2ad23b8d,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767829863297-rw60oky7gu.jpg,,,https://www.instagram.com/stories/t3dy.chavez/3805152556201707657,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767910225597-gz3gu2d7ibe.jpg,,,https://www.instagram.com/stories/t3dy.chavez/3805828077348587117,ig_story,,,,,
Dozie,Ononye,6494c8dbe689be73b73cc03c,64d171764f9de687d45d7abd,Men's Volleyball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767905445037-ur6lzgwwvlj.jpg,,,https://www.instagram.com/stories/dozie.ononye/3805786597552689926,ig_story,,,,,,,,,,
Finn,Rodgers,6494c949e689be73b73cc427,64de4abbf2934e6039bf7efd,Men's Lacrosse,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767657843169-lursdpfqcna.jpg,,,https://www.instagram.com/stories/finn_rodg/3803709510272406479,ig_story,,,,,,,,,,
Elena,Kossler,6494c936e689be73b73cc37c,64de4a95f2934e6039bf7040,Women's Soccer,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766074079974-bjcj7qbpexf.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766074079974-9ejm0ewa96g.jpg,https://www.instagram.com/reel/DSYFCxoErU_/,ig_reel,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766074078654-l46vidmpmle.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766074078655-q3o5e0o2o49.jpg,https://www.instagram.com/stories/elenakossler/3789815990268868293,ig_story,,,,,
Blane,Cleaver,6494c8b7e689be73b73cbee7,64639f82ff95fefc95485dfc,Football,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766422572912-w5td1yk6ubf.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766422572913-4qt8n5qg5cc.jpg,https://www.instagram.com/reel/DSkq7aBDYFA/,ig_reel,,,,,,,,,,
Ronaldo,Barnett,6494c903e689be73b73cc1a7,64de4a3bf2934e6039bf4afc,Men's Soccer,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767824787795-til55lnyla.jpg,,,https://www.instagram.com/stories/stephan_.1/3805109303078636602,ig_story,,,,,,,,,,
Tyah,Charlton,6494c94ae689be73b73cc42e,64629464ee961e5e80aefcf1,Softball,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766788210245-rt31q5m9dto.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766788210246-t3hxzjwqgs.jpg,https://www.instagram.com/reel/DSviEMJEfxu/,ig_reel,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766788210981-cbxchxfti65.jpg,,,https://www.instagram.com/stories/tyahcharlton_/3796414116194805972,ig_story,,,,,
Jj,Jones,6494c929e689be73b73cc304,64de4ad5f2934e6039bf8a8d,Cheerleading,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767631998414-uy8u083bcxp.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767631998414-6uu4drvq29b.jpg,https://www.instagram.com/stories/0fficialjj/3803492544009864674,ig_story,,,,,,,,,,
Grace,Lynch,6494c945e689be73b73cc406,64de4b2df2934e6039bfb269,Women's Basketball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767721390256-201w91ztafg.jpg,,,https://www.instagram.com/stories/gracexlynch/3804243744997127416,ig_story,,,,,,,,,,
Isaiah,Johnson,6494c92ee689be73b73cc333,649cb1f89f87c7d9491da5db,Men's Track and Field,IG Story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767655232018-1kxoxz98j4j.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767655232018-8wudw79qe2l.jpg,https://www.instagram.com/stories/isaiah.13k/3803689288534511856,ig_story,,,,,,,,,,
Landon,Lowe,6494c8b7e689be73b73cbee8,6463bfde260eb73d04530c37,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767907897410-u126lavb5sj.jpg,,,https://www.instagram.com/stories/landon.p.lowe/3805807168398118253,ig_story,,,,,,,,,,
Spencer,Freer,6494c8d3e689be73b73cbff0,64de4921f2934e6039becd60,Baseball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767808205461-h6p7r4b9t2f.jpg,,,https://www.instagram.com/stories/spencer.freer/3804970933383929591,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767824517152-kjlmq8wzrp8.jpg,,,https://www.instagram.com/stories/spencer.freer/3804975034121452901,ig_story,,,,,
Isabel,Seifert,6494c954e689be73b73cc48b,64de4b79f2934e6039bfd2e1,Women's Soccer,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767664120353-nlz0hprtda8.jpg,,,https://www.instagram.com/stories/isabelseifert_/3803762263031994658,ig_story,,,,,,,,,,
Andre,Gonzalez,6494c908e689be73b73cc1d7,64b83335f76ac26adc21e7a7,Football,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767734601641-wyv6hwzj4d9.jpg,,,https://www.instagram.com/stories/bigggdree99/3804353393591202228,ig_story,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767809162511-m51l7scq0rk.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767809162512-z5t1envs20p.jpg,https://www.instagram.com/stories/bigggdree99/3804979227947623019,ig_story,,,,,
Anthony,McClinton,65e77b6acd871b071dc024ca,65e77b6ccd871b071dc024e6,Men's Basketball,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767907632087-ie1did36so.jpg,,,https://www.instagram.com/stories/_anttank/3805803826713338960,ig_story,,,,,,,,,,
Landan,Creighton,6494c8d6e689be73b73cc00a,64de4921f2934e6039becf20,Men's Track and Field,Complete Partnership,,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766243306320-t9rwnttlasi.mp4,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/6940ab2db1b5bacae82de3d8/1766243306321-1yplhv9tsmw.jpg,https://www.instagram.com/stories/landan_creighton/3791843175875824012,ig_story,,,,,,,,,,
Will,Ostermeyer,6494c8afe689be73b73cbea5,64de48c3f2934e6039bea4e5,Men's Golf,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767664412768-zsqifsqkrq.jpg,,,https://www.instagram.com/stories/willostermeyer/3803764636160738319,ig_story,,,,,,,,,,
Thalia,Benoit,6494c945e689be73b73cc401,64d401d0d05c1c93652a09d4,Women's Track and Field,IG Story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767745504473-8x82dnnz2cu.jpg,,,https://www.instagram.com/stories/_its.thalia__/3804444945433066157,ig_story,https://production-nilclub-infra-sto-uploadsbucketc4b27cc7-gju0hr4jkzsi.s3.us-east-1.amazonaws.com/brands/68f27f88dec9a4d884d3cc4c/brand-deals/694830dca630d563ba4c77c1/1767812709419-6w0ty4n8s9n.jpg,,,https://www.instagram.com/stories/_its.thalia__/3805009499498073296,ig_story,,,,,
